37	13	3
86	16	34
78	64	19
23	63	26
40	92	91
74	75	20
19	55	81
94	68	51
7	45	25
97	85	39
40	84	41
18	68	65
88	98	35
91	78	39
17	21	35
18	20	34
72	94	39
31	30	26
19	68	41
13	94	0
28	40	57
53	48	31
94	24	50
26	6	75
67	91	10
71	31	53
99	85	66
96	81	12
34	40	23
50	39	63
51	8	75
22	86	42
87	24	39
3	69	34
40	4	4
7	5	89
58	46	86
20	88	6
27	54	19
27	75	3
58	19	75
55	27	30
28	77	84
15	14	48
38	62	67
44	48	98
41	99	37
16	65	85
24	50	79
0	5	32
63	51	87
62	77	89
90	94	64
65	51	80
69	98	5
61	56	15
40	25	80
39	52	12
54	6	98
97	96	22
8	9	24
98	11	91
58	5	6
82	9	88
42	33	81
3	77	99
95	64	52
86	26	1
35	83	73
94	49	22
25	19	37
75	93	62
55	3	65
36	18	64
62	22	33
83	12	56
19	37	94
67	70	10
86	74	52
30	98	63
99	86	78
2	22	13
9	51	28
16	25	98
68	52	44
42	84	25
8	97	1
61	36	86
78	98	73
57	89	60
49	46	25
74	24	40
87	72	78
23	16	86
87	7	38
11	3	35
1	27	41
86	17	20
26	32	77
79	88	53
89	83	50
1	9	91
44	78	3
39	63	63
56	31	32
92	38	53
51	12	22
39	75	74
37	44	58
83	22	10
5	8	81
80	82	64
78	62	32
3	19	31
17	25	88
30	48	27
2	25	60
63	4	76
72	31	30
75	69	80
14	51	93
76	56	84
80	79	3
86	92	6
0	12	31
73	40	78
22	90	59
10	27	54
89	68	13
95	96	64
75	40	35
52	29	13
88	30	42
53	78	15
21	46	20
79	23	9
33	8	99
18	0	32
34	43	86
42	0	12
53	86	4
1	99	10
88	87	61
28	36	6
73	20	53
86	44	27
47	38	10
11	56	82
98	67	21
79	67	22
90	70	29
18	63	63
60	2	42
52	48	45
96	30	65
56	64	37
67	7	56
48	81	56
27	7	12
83	31	89
93	79	14
74	57	53
87	36	94
98	82	79
29	46	99
77	88	44
25	4	89
37	15	62
66	30	39
3	91	14
1	64	3
86	83	45
15	8	62
44	18	13
46	99	49
86	63	31
91	83	41
43	66	96
47	83	63
4	99	4
94	73	30
36	81	0
52	9	37
36	31	13
90	76	19
93	83	25
94	60	69
95	84	25
75	88	17
84	62	5
99	40	25
4	65	50
92	74	54
16	8	28
24	32	8
53	17	89
37	48	33
6	13	19
33	92	92
72	44	74
0	8	13
20	89	93
32	87	95
46	97	31
33	43	77
58	73	89
9	41	95
90	16	2
86	22	27
18	31	76
90	49	56
38	78	40
18	75	6
69	11	46
39	46	74
59	13	62
3	71	11
73	84	53
73	24	58
71	53	20
52	63	65
50	53	23
75	71	14
49	92	9
44	52	38
52	14	32
41	92	54
52	12	18
61	62	25
87	65	86
15	86	28
27	53	75
50	5	8
40	47	81
10	56	55
72	93	50
0	56	32
4	65	84
40	21	4
46	78	96
14	14	74
3	9	12
68	36	53
64	48	45
54	89	93
99	73	29
9	93	93
68	6	46
70	52	17
18	35	12
94	89	72
78	89	25
32	26	34
69	90	31
12	65	90
79	74	68
77	39	37
54	92	25
32	40	6
20	32	32
2	6	87
90	27	31
47	0	91
74	78	11
37	83	31
74	77	54
56	52	82
54	57	79
59	88	2
80	60	74
84	14	72
10	9	56
71	78	45
74	31	57
32	17	85
22	24	87
35	44	72
26	17	10
74	78	78
3	53	84
51	99	77
88	78	44
8	49	7
13	11	96
64	29	12
73	90	29
37	56	72
74	36	97
15	12	47
89	1	66
97	17	80
83	30	81
4	25	43
70	46	0
66	92	1
35	39	82
82	91	83
74	77	61
98	54	90
65	94	66
93	31	89
12	33	34
62	1	7
12	32	76
64	16	72
37	4	53
34	81	64
82	18	91
12	89	14
7	70	6
56	54	8
62	3	24
35	35	39
23	14	38
96	0	7
90	18	76
46	77	42
25	83	57
41	31	10
98	70	30
83	49	19
33	15	52
74	3	65
20	94	85
96	7	92
94	50	16
69	85	45
19	21	45
88	49	47
10	87	35
61	61	35
9	64	57
29	17	92
70	47	57
2	93	90
88	46	55
55	95	63
83	33	11
66	74	5
8	68	76
90	95	83
94	97	84
8	49	94
24	42	83
81	85	40
94	66	71
52	98	60
45	5	80
63	19	71
34	93	89
36	71	52
72	67	37
55	17	72
5	48	29
54	55	51
63	68	43
30	50	85
13	74	74
64	48	8
46	48	48
45	20	84
82	87	26
61	3	22
49	35	13
96	53	73
44	1	24
31	46	29
86	39	91
34	19	9
67	67	50
39	56	30
8	16	45
72	42	96
77	84	37
29	9	45
28	90	85
44	56	76
33	52	70
45	32	25
55	60	48
53	14	1
52	25	74
97	55	28
43	62	71
60	9	90
22	5	48
31	72	43
14	5	24
47	56	90
53	67	83
31	17	13
81	95	12
45	69	94
79	89	62
47	5	44
92	19	1
90	7	97
83	83	45
18	4	31
43	47	32
1	89	41
68	96	43
20	68	47
54	82	92
20	95	66
41	3	35
34	63	44
21	80	73
95	94	13
49	67	68
13	53	23
40	71	37
15	48	56
28	15	3
85	70	33
75	93	83
4	74	90
57	77	71
57	88	33
99	23	30
94	38	0
37	6	63
78	8	39
67	53	56
16	24	89
55	35	20
46	36	70
10	38	67
96	90	84
55	21	65
11	17	84
21	88	61
58	68	89
92	83	24
15	52	65
3	66	83
27	82	73
6	57	82
24	74	49
55	21	74
0	55	98
28	88	27
54	87	20
45	64	61
70	31	76
91	56	18
41	81	71
24	14	14
83	42	59
0	7	32
4	51	82
40	98	59
87	79	78
50	45	56
36	0	25
70	99	65
19	95	38
89	13	57
22	85	77
37	54	32
36	22	56
35	66	68
98	60	72
53	94	37
71	86	65
47	18	52
44	24	57
18	35	42
91	48	44
75	28	88
68	52	44
28	46	82
66	59	82
78	75	17
9	97	58
70	47	85
35	39	5
44	20	51
72	6	50
92	49	26
89	43	18
75	1	70
16	98	17
89	15	46
65	40	57
94	57	28
49	99	28
84	7	92
95	6	12
59	84	65
75	99	73
26	29	53
4	6	90
3	21	2
29	18	13
62	77	46
47	90	53
75	73	39
45	44	30
37	32	56
13	57	44
2	14	50
69	23	11
78	11	35
19	49	67
98	19	65
13	19	71
15	37	7
5	31	31
65	31	35
17	44	70
50	32	47
24	6	5
55	94	34
11	76	73
74	86	22
34	53	65
28	70	84
66	12	4
33	82	91
22	27	15
33	17	91
82	54	65
18	53	0
35	25	33
76	2	40
65	35	8
50	4	20
49	24	97
84	3	41
89	27	5
19	17	59
68	99	25
25	68	92
1	9	20
48	15	66
52	35	42
30	87	20
50	75	39
95	29	70
25	41	16
52	52	50
57	20	18
87	23	8
14	71	92
8	17	57
99	95	64
99	1	38
62	11	35
16	11	84
95	99	1
58	33	88
6	36	90
11	63	1
22	69	79
54	99	26
80	87	41
27	82	99
17	1	6
56	34	0
92	99	42
26	91	79
60	35	89
78	22	22
64	90	25
78	93	85
94	30	36
57	9	40
81	10	16
65	20	92
73	74	64
60	16	83
82	90	87
31	55	82
61	96	1
50	72	11
10	55	52
10	68	28
27	97	72
71	60	70
96	85	49
28	90	74
5	55	89
82	20	8
77	32	61
87	68	59
85	74	65
24	24	62
98	55	39
59	17	98
44	19	5
95	94	6
6	84	8
38	31	12
78	82	75
43	43	87
32	40	30
60	11	55
6	13	65
33	43	51
34	62	50
96	20	84
98	77	61
94	31	52
6	61	55
13	88	33
43	25	70
5	58	13
0	28	45
44	33	66
37	17	66
2	77	22
6	63	1
19	40	65
88	9	30
61	60	78
86	99	32
13	42	94
73	53	31
84	2	88
65	63	74
20	37	71
61	16	17
20	31	24
15	69	45
84	20	87
29	51	58
41	5	8
86	75	94
57	23	39
23	80	87
83	21	14
62	96	87
47	98	40
19	9	46
94	83	65
45	98	76
5	88	21
93	67	32
72	31	5
86	25	75
72	58	45
50	5	49
79	75	79
5	53	67
22	44	80
95	19	96
92	76	50
22	79	36
86	23	46
37	78	19
50	25	0
65	42	25
55	66	60
32	42	61
21	45	36
1	85	83
94	0	6
75	38	97
31	88	17
62	42	68
71	35	98
6	35	65
95	56	6
93	91	11
77	47	85
12	73	20
75	32	1
91	1	0
47	44	34
65	19	89
94	81	97
8	60	87
14	82	18
83	1	65
57	9	19
42	74	34
14	98	86
2	9	36
69	64	3
35	96	66
50	83	39
71	98	26
1	20	1
56	99	71
95	59	26
79	17	24
21	11	95
59	67	83
32	71	48
42	15	18
96	98	29
95	19	88
94	93	27
58	74	66
99	45	0
40	94	8
25	29	39
30	20	13
54	51	18
6	97	65
56	33	95
74	99	1
49	9	7
20	41	76
28	7	70
54	75	77
26	74	16
95	19	9
37	90	52
45	94	58
91	6	86
43	67	63
10	50	26
23	95	49
57	52	22
24	40	81
39	89	17
88	87	63
27	47	8
84	80	87
3	18	89
15	64	47
91	72	50
12	89	94
62	11	10
85	56	98
62	39	85
79	49	16
92	69	72
58	73	47
92	60	64
8	34	21
15	25	87
5	0	90
49	69	60
25	9	86
48	39	97
30	49	75
69	39	27
83	48	48
68	52	77
0	48	16
89	45	61
29	83	34
46	72	24
8	38	53
44	93	86
48	26	90
56	60	17
68	25	8
36	84	41
11	34	6
83	63	0
51	83	10
59	19	92
48	67	29
11	95	3
41	45	92
74	18	74
16	16	42
6	28	5
31	73	96
40	41	78
32	98	59
99	68	33
13	28	30
54	86	28
70	67	8
34	53	44
61	33	42
45	32	45
45	81	56
41	43	80
15	86	3
23	71	25
45	0	72
49	56	51
65	8	18
90	44	87
28	92	17
32	7	29
13	65	87
8	49	4
99	18	26
72	81	93
71	63	40
59	66	67
61	22	91
84	39	10
49	40	72
90	62	67
33	35	42
77	7	56
54	98	16
31	35	13
73	56	83
48	79	46
64	12	52
39	18	31
65	47	5
19	66	38
44	60	85
73	77	32
75	97	92
72	32	36
15	64	74
90	39	6
8	84	96
30	68	19
69	13	41
98	2	72
82	7	91
17	42	49
99	93	26
76	92	38
82	58	57
42	55	5
58	24	95
20	94	20
25	16	27
64	32	60
87	64	94
28	10	94
86	23	15
9	30	96
31	58	33
39	66	52
57	99	27
47	4	31
70	62	73
82	39	89
48	54	27
36	86	92
85	30	2
37	54	80
94	7	21
28	63	22
83	90	86
93	2	35
92	10	42
24	81	45
35	55	64
62	84	87
77	18	77
31	19	23
65	85	72
45	48	53
64	42	78
69	32	98
9	26	20
81	13	38
92	30	39
50	40	22
15	78	38
84	89	94
13	4	49
37	79	6
37	45	4
15	4	46
3	13	36
62	70	13
88	9	49
80	95	31
57	79	80
33	15	84
49	9	16
52	30	15
65	75	87
13	24	94
96	19	25
25	98	55
45	45	86
43	51	15
64	99	97
39	93	86
26	15	42
30	4	93
37	63	62
33	33	8
39	6	31
73	35	35
48	83	41
70	79	18
92	85	16
96	39	35
85	36	29
59	45	33
38	53	59
69	89	77
31	97	52
89	99	38
67	28	84
78	93	50
43	99	11
92	13	8
43	83	26
93	19	7
48	14	67
29	75	60
97	28	76
74	50	22
90	11	88
51	48	83
84	24	60
15	1	50
27	81	40
73	65	54
50	16	61
95	83	76
20	80	4
65	11	25
44	4	37
7	85	28
41	94	8
4	23	41
38	63	72
43	11	97
46	44	18
77	86	84
45	23	56
33	69	90
38	80	15
68	52	4
79	41	79
94	94	99
30	15	21
62	54	59
33	56	32
57	31	10
13	30	16
28	67	48
62	19	75
70	33	56
46	89	37
51	59	72
56	38	96
78	33	39
29	91	31
40	95	99
93	51	48
18	64	71
97	72	39
57	13	22
99	94	3
25	30	15
49	10	21
94	67	94
12	47	11
0	87	12
17	54	62
24	48	93
94	23	1
26	21	40
29	59	81
0	6	45
66	39	63
6	15	46
8	14	84
74	69	32
49	27	99
3	18	83
78	9	58
35	96	27
14	85	40
39	61	46
45	30	7
77	36	12
57	99	40
21	52	22
71	35	38
63	15	68
0	7	78
34	83	31
29	54	90
78	73	31
45	13	1
34	90	58
84	11	82
94	46	3
65	44	33
39	14	73
38	56	26
34	46	27
98	39	92
19	76	19
23	90	16
6	98	59
68	64	23
81	10	85
31	67	98
61	42	80
43	21	36
45	35	52
69	21	10
34	17	38
83	59	91
18	67	37
50	46	59
37	41	84
20	90	39
67	20	38
14	68	21
95	87	53
97	17	29
11	86	38
87	68	2
88	47	16
83	40	19
38	32	17
53	38	94
49	24	35
33	57	58
40	70	25
34	8	42
16	83	97
80	7	3
70	13	29
20	45	15
7	97	84
41	56	48
37	29	49
64	74	19
68	82	10
4	44	13
69	34	89
20	70	12
97	26	78
76	73	77
23	40	23
15	86	3
87	78	13
27	84	99
69	20	53
30	15	19
9	2	81
64	81	97
83	21	89
16	6	85
82	61	61
7	44	66
89	80	28
10	38	31
12	52	6
50	17	74
9	80	15
80	59	33
48	10	74
16	84	90
80	30	55
30	10	52
47	56	78
32	73	97
19	10	38
75	43	57
4	22	37
7	24	15
98	56	89
40	37	21
60	54	54
59	50	52
77	13	45
68	31	52
6	68	76
54	6	77
85	93	12
43	52	92
15	84	60
92	75	66
50	60	45
11	3	0
29	91	88
73	60	75
43	37	89
86	79	89
44	30	77
95	75	19
63	46	77
84	68	49
80	99	78
50	60	13
54	67	0
30	25	63
75	15	62
65	34	22
87	57	58
37	43	80
34	83	17
37	92	17
39	11	27
71	82	54
61	85	25
46	93	42
83	47	47
92	23	63
2	31	13
72	36	17
8	27	80
64	15	85
18	93	25
61	9	65
60	72	40
11	46	55
85	43	89
40	48	30
6	48	51
42	21	85
32	74	11
67	24	87
84	63	7
10	91	96
54	69	53
62	21	21
22	60	90
79	48	59
59	0	23
54	18	94
94	56	28
93	35	23
2	86	87
99	90	71
25	18	4
22	57	28
6	85	44
54	58	67
4	58	45
19	95	45
86	59	42
17	9	96
4	1	72
70	86	8
14	77	0
58	41	18
86	95	32
46	76	39
0	98	66
52	98	59
74	41	64
10	3	42
79	78	40
55	5	57
81	64	91
15	37	51
69	82	42
22	68	40
31	46	99
31	50	46
37	43	17
97	32	35
32	88	67
35	34	98
87	53	92
48	66	88
15	3	67
73	1	21
21	89	86
74	61	23
98	41	37
45	38	95
68	37	41
16	52	38
66	14	70
90	11	44
0	82	87
42	30	57
63	38	61
24	67	43
70	89	76
17	68	48
70	92	58
58	34	55
61	13	30
77	55	72
58	99	99
53	54	60
13	51	36
89	33	63
79	98	91
98	8	82
75	98	29
17	64	57
10	11	33
41	20	65
1	62	46
37	93	94
7	52	82
93	70	27
19	95	1
11	2	61
15	5	23
40	25	18
65	27	17
68	77	46
45	73	26
72	24	21
38	25	20
24	27	68
61	33	84
38	77	62
49	95	41
36	38	59
13	6	68
91	39	83
44	22	49
67	35	57
7	73	32
72	12	20
76	74	85
41	4	43
23	20	89
98	9	11
14	30	80
92	17	72
78	93	38
65	55	9
9	4	50
10	54	87
24	41	65
61	45	8
79	21	65
10	50	72
16	87	30
47	88	83
96	30	34
73	0	72
9	15	44
27	91	17
55	90	40
44	77	74
73	36	25
9	60	19
55	70	13
22	15	62
94	46	9
96	5	93
16	48	12
79	7	6
96	51	99
85	38	27
40	37	5
73	76	1
50	51	0
87	78	24
83	46	67
48	47	95
10	71	6
19	91	41
68	48	6
21	85	96
48	27	19
99	55	6
9	98	61
46	77	94
88	74	32
41	73	50
38	58	3
15	69	41
78	62	19
35	45	36
35	14	99
60	35	1
73	96	65
45	35	94
49	15	9
89	30	92
28	21	12
4	70	30
61	80	52
75	16	15
69	90	65
13	93	53
26	34	27
77	66	29
96	81	5
76	19	88
2	21	92
51	27	10
63	79	40
16	61	46
37	70	11
39	27	99
71	49	93
29	81	29
89	47	15
65	96	42
97	66	41
7	76	99
48	8	19
14	72	0
55	95	18
59	13	55
61	66	16
87	64	69
47	15	48
38	59	10
23	27	77
46	3	21
66	58	28
63	65	90
69	34	56
97	77	11
60	74	56
14	80	64
9	20	42
42	63	83
92	4	23
52	10	45
50	8	4
33	32	47
37	43	18
54	1	83
87	8	88
99	47	99
18	6	59
7	53	28
68	44	61
78	87	9
3	31	37
51	53	49
63	32	71
24	70	34
71	19	24
22	54	47
74	26	41
24	77	54
64	66	48
92	66	41
19	0	91
14	73	63
31	85	15
76	0	27
4	34	8
90	52	5
93	2	38
82	67	88
71	34	92
41	21	92
3	58	46
1	1	66
5	10	96
55	73	93
32	14	4
17	69	75
39	27	82
83	9	54
44	82	95
7	88	13
21	13	80
35	50	81
47	86	27
24	97	46
41	52	37
63	76	6
51	34	52
16	41	42
81	62	14
88	70	24
74	24	70
7	74	46
3	60	72
97	95	51
41	29	56
2	97	92
7	4	5
6	9	61
14	31	57
99	8	4
99	51	69
40	6	79
79	64	36
44	64	96
94	28	47
32	33	93
56	2	5
29	55	56
0	93	32
2	12	5
47	65	21
5	20	74
71	75	93
6	59	78
79	73	54
61	15	23
17	49	0
99	32	76
80	60	67
21	80	86
12	57	85
56	30	90
54	3	28
13	14	87
72	19	41
55	20	24
57	15	58
67	93	62
95	71	62
3	52	5
91	88	68
55	29	15
75	40	33
53	75	59
93	34	88
15	70	25
44	89	34
3	60	54
59	81	53
93	56	30
3	31	60
90	2	3
35	86	58
62	18	86
19	37	67
63	7	82
99	63	56
37	88	77
23	57	18
50	55	25
12	29	54
3	62	2
58	44	59
6	31	11
93	55	52
14	1	71
69	94	59
71	73	16
24	69	59
84	16	73
2	95	88
1	5	26
68	77	0
34	18	81
35	8	5
6	98	62
4	26	20
87	76	84
14	39	48
87	60	72
44	74	70
7	80	41
3	69	82
4	48	56
18	84	70
84	66	36
47	57	67
98	34	50
49	33	68
36	95	48
33	3	80
41	73	77
57	20	4
4	87	99
2	27	13
54	31	95
24	70	50
64	38	59
95	87	24
51	61	42
60	2	25
68	87	37
40	64	6
51	72	14
83	29	21
80	53	36
53	79	39
87	85	40
64	97	29
68	42	46
82	34	36
4	83	13
8	16	18
79	55	9
81	17	12
83	11	20
92	68	96
9	35	48
76	49	16
47	9	89
9	12	41
35	41	66
1	84	41
16	58	66
60	8	6
55	0	19
96	31	92
41	44	37
68	77	72
43	35	3
99	28	34
63	9	93
72	87	82
61	15	79
90	14	6
75	40	61
10	56	63
47	79	27
99	27	93
76	26	31
41	10	86
89	57	82
89	31	90
49	89	93
69	11	18
83	94	15
9	92	17
73	75	28
16	5	79
91	36	14
16	28	27
13	62	40
41	63	56
99	4	60
35	45	79
78	81	91
35	22	62
23	89	9
68	19	12
72	84	76
3	69	60
79	38	0
5	75	40
64	47	60
67	36	64
62	45	67
83	93	41
6	11	95
54	26	13
46	75	29
9	27	44
97	81	41
32	16	42
74	1	68
55	13	41
80	31	6
25	76	40
94	37	27
10	2	48
53	36	42
62	45	72
89	60	86
83	97	4
48	21	6
47	3	19
34	75	71
25	34	38
48	97	13
48	52	14
30	45	88
50	65	72
91	57	85
94	34	98
89	77	51
60	92	71
23	42	40
65	0	10
48	87	89
49	57	50
37	20	29
48	8	49
89	94	0
93	41	44
82	2	53
58	48	79
79	89	24
54	96	99
45	81	30
64	38	14
24	26	37
80	99	79
70	78	82
4	28	67
57	88	43
77	57	35
4	48	55
29	38	57
45	96	81
20	53	36
62	51	30
57	45	9
28	9	91
39	71	76
95	53	45
11	98	39
45	46	69
99	92	55
35	69	7
34	19	25
96	90	54
7	79	0
81	60	4
8	63	18
86	16	58
73	51	60
82	93	34
65	87	46
1	47	5
93	2	41
33	18	70
48	8	29
31	27	43
21	5	78
15	37	40
99	87	0
38	50	91
18	50	59
54	53	21
37	3	69
33	92	82
56	62	38
95	82	2
21	40	63
79	95	1
33	51	54
62	26	36
47	81	15
90	64	74
82	96	23
8	6	84
83	37	87
60	22	97
15	98	68
97	36	47
12	56	52
21	50	81
37	71	20
89	28	66
29	34	36
23	74	26
17	27	4
80	23	81
64	44	21
10	6	64
64	79	18
48	30	13
63	66	96
0	40	84
85	70	27
50	37	70
51	33	46
64	75	16
73	34	67
50	90	77
93	94	16
40	28	70
65	0	56
41	80	43
32	15	9
26	39	63
65	53	21
47	37	64
3	18	97
69	83	87
48	16	36
43	31	97
11	96	12
95	84	23
83	46	26
69	85	5
95	61	74
56	69	16
70	61	0
79	50	31
80	89	90
99	60	10
30	68	92
61	78	15
82	70	7
27	31	11
86	81	67
91	14	16
55	41	55
16	23	17
43	28	76
40	62	20
87	47	82
8	51	56
21	81	18
74	94	82
22	81	37
83	84	64
90	64	74
60	54	46
22	78	51
67	75	60
27	48	81
23	58	72
16	41	78
58	31	35
89	62	46
22	63	41
70	88	71
21	43	77
85	45	71
59	91	84
80	10	43
80	43	25
50	75	1
5	81	7
3	9	70
30	51	6
43	28	40
63	24	70
65	78	0
58	9	9
65	32	45
30	87	30
70	88	30
95	34	89
55	97	6
57	70	67
45	10	80
46	80	76
96	61	53
79	78	20
89	69	32
92	91	40
73	1	55
64	24	90
52	25	7
49	82	28
30	4	53
80	92	94
50	65	47
35	96	55
5	32	39
5	60	5
63	47	35
37	69	83
8	80	89
0	31	84
14	6	14
19	47	50
51	68	5
76	94	31
64	88	48
77	2	71
28	16	41
72	66	39
26	87	8
33	28	68
83	15	34
74	56	67
39	0	34
36	24	74
3	28	76
85	44	36
2	10	47
98	64	82
19	6	85
1	31	46
13	7	85
35	27	59
71	56	73
56	17	41
68	51	16
88	55	21
97	12	85
42	1	96
40	21	82
63	84	53
69	95	69
89	47	93
19	95	31
89	13	83
61	87	98
15	36	75
59	10	46
65	26	1
91	94	2
98	52	66
14	74	24
70	39	18
14	68	89
34	78	44
51	13	49
81	72	81
7	47	84
44	89	18
9	41	85
95	27	90
2	0	16
18	63	25
48	96	50
11	72	60
48	20	69
62	10	66
45	5	75
89	33	87
24	38	97
26	14	71
55	11	27
20	3	22
67	30	18
18	75	99
76	0	93
4	52	86
98	43	4
21	0	23
57	20	43
54	92	52
39	53	60
55	2	44
57	73	79
17	17	95
54	88	76
63	68	97
59	9	25
63	9	26
24	27	58
21	17	40
84	27	26
20	62	66
58	37	79
2	4	63
20	79	55
75	55	97
34	67	26
86	78	19
38	1	77
86	85	26
91	50	89
19	5	33
87	18	16
0	55	27
11	50	30
44	53	65
44	61	13
76	43	34
82	4	85
20	35	5
65	7	89
51	8	29
69	75	5
79	43	86
95	84	45
40	63	92
70	46	39
25	14	67
53	32	2
89	13	97
4	20	74
38	58	28
49	6	68
26	7	42
23	62	83
31	27	99
8	92	27
68	11	66
92	5	17
24	28	73
74	66	24
69	3	21
71	23	25
13	47	88
55	17	34
85	28	97
61	7	19
30	40	13
12	67	52
6	66	72
43	26	21
36	68	47
94	38	26
4	93	91
29	36	62
25	27	64
84	65	78
38	1	92
30	86	6
61	12	4
86	16	65
58	88	46
38	28	24
61	17	55
25	73	66
96	95	64
77	6	58
20	11	74
63	95	21
33	50	41
89	89	81
32	38	64
46	71	9
91	75	97
19	92	9
21	44	17
93	54	56
37	78	32
46	78	35
73	54	16
99	92	18
59	59	83
23	17	26
58	29	53
43	39	15
15	52	2
44	39	25
31	94	37
13	55	8
11	69	20
21	24	1
77	19	70
2	84	98
84	93	95
94	61	22
26	88	0
40	31	70
53	96	93
54	8	35
61	55	64
79	90	35
8	42	32
79	87	62
44	98	70
98	21	3
85	98	12
72	76	92
3	90	85
68	42	30
95	36	59
22	22	12
81	0	91
47	44	57
14	0	25
66	65	91
46	44	51
59	97	56
30	8	94
73	6	95
19	96	48
0	8	3
52	15	84
5	8	73
69	60	16
57	80	3
99	59	69
9	24	37
25	39	35
28	49	26
72	37	8
22	1	80
51	57	49
27	0	10
8	4	27
51	78	5
48	79	19
18	47	48
31	70	91
8	10	63
32	77	10
8	13	31
5	37	25
27	86	84
8	31	89
84	85	54
56	36	19
83	98	30
98	95	94
22	65	61
34	35	62
34	53	71
60	34	85
22	31	8
60	85	18
48	76	51
70	43	36
22	50	24
13	36	46
77	79	44
86	19	87
68	2	57
31	89	5
30	8	36
81	5	10
35	76	24
76	9	62
66	78	56
52	57	57
35	92	78
85	41	6
24	1	86
5	63	42
3	53	87
28	15	2
83	31	9
88	37	20
32	77	48
27	34	0
3	91	22
28	82	33
68	22	76
95	97	36
54	13	55
41	83	79
31	81	39
40	61	61
19	11	77
91	87	71
75	45	78
5	62	43
31	15	8
38	45	8
23	73	14
12	43	64
48	1	98
97	30	17
84	61	29
54	62	18
6	2	1
96	78	2
91	45	52
12	65	69
70	34	21
23	35	50
61	60	58
80	87	88
93	58	89
94	66	13
46	27	59
26	82	16
44	44	42
91	46	64
94	73	54
18	41	16
59	76	86
62	17	55
62	20	63
34	14	34
50	52	50
53	69	12
57	8	42
45	36	24
94	97	4
29	4	45
23	88	79
53	46	54
89	8	38
53	26	73
0	28	69
89	30	88
66	71	20
89	43	27
16	32	28
83	54	78
13	7	73
7	8	71
73	15	58
47	90	10
69	48	47
7	47	5
62	94	37
75	60	39
55	18	2
83	62	78
73	89	37
45	87	72
69	36	79
50	58	37
30	72	57
38	48	53
61	66	18
22	68	18
61	8	52
73	7	4
48	5	96
3	61	60
37	30	96
70	45	29
23	66	99
54	64	14
77	50	95
40	78	5
78	71	21
17	14	22
13	16	58
41	50	68
25	27	15
51	48	1
52	41	35
66	32	44
28	53	1
31	81	23
7	40	24
91	73	61
35	41	61
50	88	10
99	47	80
89	1	82
11	59	75
48	83	11
88	99	91
97	19	48
81	22	48
21	69	66
37	91	85
28	13	91
9	11	75
38	50	21
51	33	70
85	98	55
34	24	49
22	76	94
65	38	57
62	85	46
54	84	21
60	17	15
98	8	74
76	72	51
71	4	57
66	27	10
26	52	77
48	41	60
48	25	24
29	19	3
72	7	79
2	11	44
73	65	83
69	11	55
15	94	70
29	62	76
88	93	75
50	9	38
40	25	98
21	69	94
82	12	66
79	13	35
25	7	76
13	10	33
60	24	39
52	5	92
41	97	20
31	44	37
79	96	0
70	44	75
87	12	80
39	59	92
68	3	14
51	58	17
77	95	62
81	66	87
52	69	51
39	29	85
44	92	41
99	23	69
93	18	88
79	83	9
87	76	52
62	42	63
34	31	83
17	84	37
48	30	66
37	67	71
73	75	20
45	37	66
49	1	19
74	42	86
14	76	9
31	78	2
98	34	24
9	33	84
77	43	22
12	86	99
15	74	84
27	44	80
20	99	61
47	97	40
39	77	21
20	5	49
21	52	35
41	76	81
82	78	92
12	15	1
75	25	58
15	86	96
49	32	36
74	19	10
33	9	20
59	98	9
56	18	49
1	1	51
59	78	76
16	57	49
47	97	3
80	47	23
89	47	76
64	56	75
92	79	30
95	99	77
9	22	86
91	96	8
0	56	54
36	6	72
49	42	23
3	54	46
46	80	3
77	95	12
35	60	77
29	74	80
25	2	32
94	67	50
49	14	96
41	21	35
16	38	99
33	57	85
48	83	71
56	94	9
29	5	51
27	24	3
4	24	68
56	9	36
84	16	36
59	66	51
42	29	79
46	47	98
73	98	52
80	12	16
25	52	19
62	56	72
49	26	57
12	21	18
18	56	7
20	93	59
81	7	66
60	5	62
27	41	29
40	39	71
21	84	19
26	95	5
57	68	51
87	49	61
14	26	79
66	21	66
93	83	6
92	90	57
99	88	23
44	92	5
53	26	28
42	64	13
61	59	2
56	72	59
69	26	36
87	40	41
76	58	80
24	27	10
6	61	44
22	85	11
14	14	16
95	79	23
48	73	21
48	38	52
65	29	63
62	52	84
14	87	35
41	47	91
19	2	15
99	98	59
68	24	25
91	28	92
44	6	14
56	0	26
83	14	87
87	30	77
3	61	54
28	9	42
96	91	24
13	79	44
75	90	67
88	10	98
69	80	69
71	89	95
72	77	63
33	37	87
41	77	73
8	21	77
98	16	32
36	34	76
63	57	58
26	91	23
36	58	76
94	51	48
10	37	33
36	77	61
49	52	44
15	31	18
42	67	65
36	81	79
12	28	94
35	6	71
72	87	67
19	38	72
36	80	13
6	64	4
43	93	93
24	99	85
78	54	53
19	98	55
97	30	64
74	50	8
92	62	17
93	28	94
6	61	3
43	79	9
26	46	27
4	27	5
30	48	50
54	78	11
38	75	5
16	10	1
86	7	14
67	96	76
37	37	20
93	54	1
47	89	41
14	14	91
10	18	91
0	24	1
0	4	89
46	55	78
54	75	21
85	36	80
73	31	88
60	65	75
77	17	8
87	81	79
33	61	10
0	79	90
53	44	33
61	27	42
35	13	68
99	77	17
76	79	93
75	36	20
55	35	66
88	14	10
